VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,fare_amount,tip_amount,total_amount
1,2015-01-15 16:15:12 +00:00,2015-01-15 16:25:05 +00:00,1,1,-74.00468445,40.74192047,-73.99694824,40.7324791,7.5,2,11.3
1,2015-01-15 16:15:12 +00:00,2015-01-15 16:24:15 +00:00,1,1.9,-73.96831512,40.76211548,-73.98865509,40.74543762,8.5,0,10.3
1,2015-01-15 16:15:13 +00:00,2015-01-15 16:54:23 +00:00,1,3,-73.98867798,40.7224884,-73.96942902,40.75806046,23.5,1.5,26.8
1,2015-01-15 16:15:13 +00:00,2015-01-15 16:20:24 +00:00,4,0.9,-73.99147034,40.73180389,-74.00096893,40.72187042,5.5,0,7.3
1,2015-01-15 16:15:13 +00:00,2015-01-15 16:57:11 +00:00,3,9.4,-73.97647858,40.68289948,-73.93531036,40.75127792,32.5,6.85,41.15
1,2015-01-15 16:15:14 +00:00,2015-01-15 16:20:44 +00:00,1,1.2,-73.99559021,40.7246666,-73.97787476,40.72603989,6,1.55,9.35
1,2015-01-15 16:15:14 +00:00,2015-01-15 16:22:12 +00:00,1,1.2,-73.96570587,40.79310989,-73.96710205,40.80596924,6.5,0,8.3
1,2015-01-15 16:15:15 +00:00,2015-01-15 16:25:21 +00:00,1,0.7,-73.97155762,40.75735474,-73.97588348,40.76388931,7.5,0,9.3
1,2015-01-15 16:15:16 +00:00,2015-01-15 16:21:11 +00:00,4,0.6,-73.96743774,40.77225494,-73.97332764,40.76402283,5.5,0,7.3
1,2015-01-15 16:15:17 +00:00,2015-01-15 16:18:45 +00:00,1,0.7,-73.96317291,40.77154922,-73.95737457,40.7799263,4.5,0,5.3
1,2015-01-15 16:15:17 +00:00,2015-01-15 16:26:12 +00:00,1,1.2,-73.96286011,40.76944733,-73.97580719,40.75884628,8.5,2.05,12.35
1,2015-01-15 16:15:17 +00:00,2015-01-15 16:26:24 +00:00,2,1.5,-73.98693848,40.73392868,-74.0092926,40.73192596,9,0,10.8
1,2015-01-15 16:37:13 +00:00,2015-01-15 16:43:05 +00:00,1,0.9,-73.99183655,40.73133087,-74.00152588,40.71900177,6,1,8.8
1,2015-01-15 16:37:13 +00:00,2015-01-15 17:34:06 +00:00,1,12.1,-73.8660965,40.7707901,-74.00799561,40.71562576,41,8.55,51.35
1,2015-01-15 16:37:13 +00:00,2015-01-15 16:58:12 +00:00,1,2.4,-73.99493408,40.72611237,-73.9849472,40.75373459,14.5,0,16.3
1,2015-01-15 16:37:13 +00:00,2015-01-15 16:58:21 +00:00,1,2.7,-73.95212555,40.79146576,-73.98534393,40.78134918,15,0,16.8
1,2015-01-15 16:37:13 +00:00,2015-01-15 16:52:30 +00:00,1,4.7,-73.97445679,40.73239136,-73.98916626,40.69210434,15.5,2,19.3
1,2015-01-15 16:37:13 +00:00,2015-01-15 16:44:28 +00:00,1,1.5,-73.97393036,40.7563324,-73.987854,40.73786163,7.5,0,9.3
1,2015-01-15 16:37:14 +00:00,2015-01-15 16:48:50 +00:00,1,1.7,-73.95979309,40.76763535,-73.97852325,40.77726364,9.5,2.26,13.56
1,2015-01-15 16:37:15 +00:00,2015-01-15 16:41:16 +00:00,1,0.5,-73.9578476,40.78060913,-73.94919586,40.77706146,5,0,6.8
1,2015-01-15 16:37:15 +00:00,2015-01-15 16:56:39 +00:00,1,5.9,-73.87094116,40.77380753,-73.86907959,40.72066498,19,4.15,24.95
1,2015-01-15 16:37:15 +00:00,2015-01-15 16:41:45 +00:00,1,0.5,-73.98433685,40.75453568,-73.99021149,40.75172806,5,0,6.8
1,2015-01-15 16:37:16 +00:00,2015-01-15 16:49:23 +00:00,1,2,-73.95713043,40.78568649,-73.98223114,40.77885056,10,2.35,14.15
1,2015-01-15 16:37:16 +00:00,2015-01-15 16:42:53 +00:00,2,0.8,-73.9788208,40.77755737,-73.97983551,40.7860527,6,1.56,9.36
1,2015-01-15 16:37:16 +00:00,2015-01-15 16:45:03 +00:00,1,1.4,-74.00671387,40.73100662,-73.99534607,40.74957657,7.5,0,9.3
1,2015-01-15 16:37:16 +00:00,2015-01-15 16:41:30 +00:00,4,0.9,-73.96563721,40.76203537,-73.96562958,40.77195358,5,1,7.8
1,2015-01-15 16:37:17 +00:00,2015-01-15 16:43:41 +00:00,2,1.1,-73.96231842,40.77893829,-73.97241211,40.76510239,6.5,1.65,9.95
1,2015-01-15 16:37:17 +00:00,2015-01-15 16:44:55 +00:00,2,1.4,-73.97328949,40.78509521,-73.98921967,40.77438736,7.5,1.86,11.16
1,2015-01-15 16:37:17 +00:00,2015-01-15 16:50:58 +00:00,2,2.8,-74.01005554,40.72147751,-73.9932251,40.7456665,12.5,2.85,17.15
1,2015-01-15 16:37:18 +00:00,2015-01-15 16:43:02 +00:00,1,0.6,-73.99623871,40.76389313,-73.99291229,40.75803375,5.5,1.45,8.75
1,2015-01-15 16:37:18 +00:00,2015-01-15 16:46:42 +00:00,1,1.9,-73.9930191,40.75408173,-73.98299408,40.77685547,9,0,10.8
1,2015-01-15 16:37:18 +00:00,2015-01-15 16:50:36 +00:00,1,2.4,-73.98065948,40.76486969,-73.99121857,40.73599625,11,2.55,15.35
1,2015-01-15 16:37:19 +00:00,2015-01-15 16:40:30 +00:00,1,0.6,-73.97776794,40.78392792,-73.97711945,40.79111099,4.5,1,7.3
1,2015-01-15 16:37:19 +00:00,2015-01-15 16:41:59 +00:00,1,0.8,-73.96606445,40.76538086,-73.97292328,40.75584793,5,1.7,8.5
2,2015-01-15 09:55:37 +00:00,2015-01-15 10:35:18 +00:00,1,11.31,-73.86569977,40.77012634,-73.9786377,40.75019836,40,9.07,55.2
2,2015-01-15 09:55:37 +00:00,2015-01-15 09:58:59 +00:00,1,0.59,-73.9777298,40.75220108,-73.98307037,40.74472046,4.5,1,6.3
2,2015-01-15 09:55:37 +00:00,2015-01-15 10:01:22 +00:00,1,0.55,-73.98712921,40.73343658,-73.99409485,40.7336731,5.5,1.1,7.4
2,2015-01-15 09:55:38 +00:00,2015-01-15 10:09:33 +00:00,2,0.92,-73.96674347,40.75708008,-73.97924805,40.75611115,9.5,1.9,12.2
2,2015-01-15 09:55:38 +00:00,2015-01-15 10:07:25 +00:00,1,1.71,-74.00285339,40.76044083,-73.98151398,40.76593781,10,2.7,13.5
2,2015-01-15 09:55:38 +00:00,2015-01-15 10:04:13 +00:00,2,0.88,-73.99684906,40.72295761,-73.98980713,40.73364258,7,0,7.8
2,2015-01-15 09:55:38 +00:00,2015-01-15 10:02:15 +00:00,1,0.94,-73.99739075,40.74650574,-74.00756836,40.73940277,6,1.2,8
2,2015-01-15 09:55:38 +00:00,2015-01-15 10:06:21 +00:00,5,0.44,-73.99223328,40.74953079,-73.99246216,40.75354004,7.5,1.5,9.8
2,2015-01-15 09:55:39 +00:00,2015-01-15 10:09:58 +00:00,1,2.17,-73.99466705,40.74195099,-74.0005188,40.72388458,10,2.5,13.3
2,2015-01-15 09:55:39 +00:00,2015-01-15 10:18:33 +00:00,1,4.44,-73.98485565,40.76114655,-74.01126862,40.7156868,18.5,0,19.3
2,2015-01-15 09:55:39 +00:00,2015-01-15 10:10:22 +00:00,1,2.18,-74.00498962,40.72901535,-74.01499176,40.70477295,12,2.4,15.2
2,2015-01-15 09:55:39 +00:00,2015-01-15 10:26:31 +00:00,1,1.47,-73.99395752,40.75138092,-73.97483826,40.75584412,18,0,18.8
2,2015-01-15 09:55:40 +00:00,2015-01-15 10:06:05 +00:00,1,1.12,-74.00765991,40.73221207,-73.99886322,40.72480011,8,1.6,10.4
2,2015-01-15 09:55:40 +00:00,2015-01-15 10:27:22 +00:00,1,3.48,-73.99395752,40.75131989,-73.95294189,40.7721405,20.5,0,21.3
2,2015-01-15 09:55:41 +00:00,2015-01-15 10:02:21 +00:00,1,1.02,-73.99134827,40.73984528,-73.97691345,40.73903275,6,0,6.8
2,2015-01-15 09:55:41 +00:00,2015-01-15 10:08:54 +00:00,5,0.97,-73.98856354,40.74869156,-73.97898865,40.75902939,9,2.7,12.5
2,2015-01-15 09:55:41 +00:00,2015-01-15 10:31:00 +00:00,2,11.4,-73.87480164,40.77405167,-73.98408508,40.74813843,35.5,8.17,49.8
2,2015-01-15 09:55:41 +00:00,2015-01-15 10:08:15 +00:00,3,0.89,-73.98672485,40.74604416,-73.97808075,40.75386047,9,1.8,11.6
2,2015-01-15 09:55:41 +00:00,2015-01-15 10:01:24 +00:00,1,1.43,-73.96935272,40.75733185,-73.96202087,40.77458954,6.5,1,8.3
2,2015-01-15 09:55:42 +00:00,2015-01-15 10:07:41 +00:00,1,1.38,-73.99103546,40.75054169,-73.99273682,40.73566437,9,0,9.8
2,2015-01-15 09:55:42 +00:00,2015-01-15 10:04:58 +00:00,1,1.52,-73.97711182,40.75014114,-73.99456787,40.73905945,8,1.6,10.4
1,2015-01-15 17:36:19 +00:00,2015-01-15 17:47:52 +00:00,1,0.9,-73.98215485,40.76442337,-73.97208405,40.76569748,8.5,2,12.3
1,2015-01-15 17:36:19 +00:00,2015-01-15 17:53:07 +00:00,1,1.8,-73.97012329,40.75598907,-73.94979095,40.7686615,12,1,14.8
1,2015-01-15 17:36:19 +00:00,2015-01-15 17:52:49 +00:00,2,2,-73.95760345,40.78518677,-73.97961426,40.77132797,11.5,0,13.3
1,2015-01-15 17:36:19 +00:00,2015-01-15 17:39:07 +00:00,2,0.3,-73.99529266,40.73911667,-73.99204254,40.74364471,4,0,5.8
1,2015-01-15 17:36:19 +00:00,2015-01-15 17:47:52 +00:00,3,1.4,-74.00750732,40.74305344,-73.98862457,40.74349594,9,2.15,12.95
1,2015-01-15 17:36:19 +00:00,2015-01-15 18:14:57 +00:00,1,7.3,-73.95425415,40.76646042,-73.93860626,40.84773254,29.5,7.82,39.12
1,2015-01-15 17:36:20 +00:00,2015-01-15 17:43:08 +00:00,2,1.2,-73.97413635,40.76348495,-73.98599243,40.74617767,6.5,0,8.3
1,2015-01-15 17:36:20 +00:00,2015-01-15 17:47:47 +00:00,1,1.7,-73.97522736,40.78736115,-73.94882965,40.77661896,9.5,2.82,14.12
1,2015-01-15 17:36:20 +00:00,2015-01-15 17:45:50 +00:00,1,1.2,-73.95550537,40.77695084,-73.97241211,40.78659058,7.5,1.85,11.15
1,2015-01-15 17:36:21 +00:00,2015-01-15 17:46:00 +00:00,2,1.2,-73.96128082,40.77187729,-73.94773865,40.77502823,8,0,9.8
1,2015-01-15 17:36:21 +00:00,2015-01-15 17:39:06 +00:00,1,0.6,-73.95850372,40.76424789,-73.95303345,40.7718811,4.5,1.25,7.55
1,2015-01-15 17:36:22 +00:00,2015-01-15 18:12:08 +00:00,2,9.9,-73.97766113,40.77883148,-73.87313843,40.77444077,33.5,0,40.63
1,2015-01-15 17:36:22 +00:00,2015-01-15 17:49:20 +00:00,2,2.2,-73.98133087,40.75950241,-73.98705292,40.73637009,10,2.95,14.75
1,2015-01-15 17:36:23 +00:00,2015-01-15 17:56:30 +00:00,1,2.4,-74.00930023,40.71533966,-73.98557281,40.73150635,13.5,0,15.3
1,2015-01-15 17:36:23 +00:00,2015-01-15 17:46:59 +00:00,1,1.3,-74.00865936,40.71376801,-74.00388336,40.72987366,8.5,0,10.3
1,2015-01-15 17:36:23 +00:00,2015-01-15 17:50:45 +00:00,1,2.2,-73.97808075,40.74822235,-74.00522614,40.73316956,11,2.55,15.35
1,2015-01-15 17:36:24 +00:00,2015-01-15 17:47:21 +00:00,1,1.1,-73.96824646,40.75462723,-73.95680237,40.7665863,8.5,0,10.3
1,2015-01-15 17:36:24 +00:00,2015-01-15 18:05:20 +00:00,1,4.5,-74.00378418,40.74759674,-73.98968506,40.70180511,20.5,1,23.3
1,2015-01-15 17:36:25 +00:00,2015-01-15 17:43:36 +00:00,1,0.7,-73.98275757,40.74581146,-73.98887634,40.73874664,6.5,1.5,9.8
1,2015-01-15 17:36:25 +00:00,2015-01-15 17:45:14 +00:00,1,1.6,-73.9825058,40.74524689,-73.98874664,40.7269783,8,0,9.8
1,2015-01-15 17:36:25 +00:00,2015-01-15 17:49:09 +00:00,1,1.6,-73.97507477,40.75273895,-73.96582794,40.7681694,9.5,0,11.3
1,2015-01-15 17:36:26 +00:00,2015-01-15 17:52:08 +00:00,3,3.1,-73.98303986,40.73483276,-74.01641846,40.71593857,13.5,2,17.3
1,2015-01-15 17:59:55 +00:00,2015-01-15 18:04:41 +00:00,1,0.9,-73.98632813,40.73990631,-73.9786377,40.75055313,5.5,1.46,8.76
1,2015-01-15 17:59:55 +00:00,2015-01-15 18:11:37 +00:00,2,0.8,-74.00598145,40.71993637,-74.00415802,40.72763824,8,0,9.8
1,2015-01-15 17:59:56 +00:00,2015-01-15 18:57:46 +00:00,1,21.5,-73.79013062,40.64341354,-73.9817276,40.7820015,52,11.56,69.69
1,2015-01-15 17:59:56 +00:00,2015-01-15 18:28:02 +00:00,2,5.2,-73.99280548,40.74268341,-73.96876526,40.79760742,20.5,4.46,26.76
1,2015-01-15 17:59:56 +00:00,2015-01-15 18:04:24 +00:00,1,0.6,-73.96144867,40.77453232,-73.96102905,40.78072739,5,0,6.8
1,2015-01-15 17:59:57 +00:00,2015-01-15 18:45:46 +00:00,1,8.3,-74.01061249,40.71323395,-73.95666504,40.77108002,32,0,33.8
1,2015-01-15 17:59:58 +00:00,2015-01-15 18:18:34 +00:00,1,3,-73.99557495,40.73688126,-73.99120331,40.77044678,14.5,0,15.3
1,2015-01-15 17:59:58 +00:00,2015-01-15 18:19:33 +00:00,1,1.2,-73.99555206,40.73915482,-73.98434448,40.75443268,12.5,3.55,17.85
1,2015-01-15 17:59:58 +00:00,2015-01-15 18:14:21 +00:00,1,2.1,-73.96974182,40.78475952,-73.96344757,40.76265335,11.5,3.3,16.6
1,2015-01-15 17:59:58 +00:00,2015-01-15 18:30:42 +00:00,3,2.3,-74.0064621,40.73937988,-73.98067474,40.75964737,19,5.2,26
1,2015-01-15 17:59:59 +00:00,2015-01-15 18:13:20 +00:00,1,3.2,-73.97759247,40.76431656,-73.95582581,40.80360794,12,1,14.8
1,2015-01-15 17:59:59 +00:00,2015-01-15 18:06:46 +00:00,1,1.3,-74.00421906,40.75017548,-74.00064087,40.73802185,6.5,1.65,9.95
1,2015-01-15 17:59:59 +00:00,2015-01-15 18:07:22 +00:00,1,1.1,-73.9814682,40.76747513,-73.96632385,40.75815964,7,2,10.8
1,2015-01-15 17:59:59 +00:00,2015-01-15 18:01:52 +00:00,1,0.2,-73.95546722,40.77368164,-73.95980835,40.77380753,3.5,0,5.3
1,2015-01-15 17:59:59 +00:00,2015-01-15 18:15:34 +00:00,2,1.7,-73.97808075,40.74586487,-73.96678925,40.76568222,11,1,13.8
1,2015-01-15 17:59:59 +00:00,2015-01-15 18:07:57 +00:00,1,0.9,-73.96287537,40.77219009,-73.97242737,40.76504517,7,0,8.8
1,2015-01-15 18:00:00 +00:00,2015-01-15 18:03:20 +00:00,1,0.8,-73.99743652,40.73656845,-73.9986496,40.74528503,4.5,0,6.3
1,2015-01-15 18:00:00 +00:00,2015-01-15 18:15:11 +00:00,1,4.7,-73.97493744,40.7522316,-74.00210571,40.70750427,16,3.55,21.35
1,2015-01-15 18:00:00 +00:00,2015-01-15 18:11:49 +00:00,1,2,-73.98671722,40.76309204,-73.96029663,40.77006912,10,0,11.8
1,2015-01-15 18:00:00 +00:00,2015-01-15 18:27:38 +00:00,1,3.9,-73.99006653,40.7444725,-73.95248413,40.78965759,18.5,4.06,24.36
2,2015-01-15 17:33:24 +00:00,2015-01-15 17:45:26 +00:00,2,3.54,-74.00395966,40.76041031,-74.01730347,40.71297073,13,2.8,17.6
2,2015-01-15 17:33:24 +00:00,2015-01-15 17:33:31 +00:00,2,0,-73.98256683,40.7397995,-73.98256683,40.7397995,-2.5,-0.7,-5
2,2015-01-15 17:33:24 +00:00,2015-01-15 17:37:34 +00:00,1,0.63,-73.97248077,40.78116989,-73.97828674,40.7731514,5,0,6.8
2,2015-01-15 17:33:25 +00:00,2015-01-15 17:43:51 +00:00,1,1.4,-73.98532104,40.74153137,-73.97693634,40.75796127,8.5,2.38,12.68
2,2015-01-15 17:33:25 +00:00,2015-01-15 17:57:16 +00:00,5,4.87,-74.01040649,40.71943665,-73.97963715,40.76522827,19.5,0,21.3
2,2015-01-15 17:33:25 +00:00,2015-01-15 17:49:45 +00:00,5,2.77,-73.95410156,40.76644135,-73.97180939,40.79208374,13,0,14.8
2,2015-01-15 17:33:26 +00:00,2015-01-15 17:43:15 +00:00,3,1.49,-73.9916153,40.75473404,-73.97399139,40.76401138,8,0,9.8
2,2015-01-15 17:33:26 +00:00,2015-01-15 17:47:15 +00:00,1,1.8,-73.9825592,40.7453537,-73.98116302,40.76373672,10.5,1.5,13.8
2,2015-01-15 17:33:27 +00:00,2015-01-15 17:59:59 +00:00,1,4.21,-73.97507477,40.75004196,-73.97151184,40.79539108,18.5,0,20.3
2,2015-01-15 17:33:27 +00:00,2015-01-15 17:48:41 +00:00,1,1.85,-73.98171997,40.71982193,-73.98834991,40.73763657,11.5,2.5,15.8
2,2015-01-15 17:33:28 +00:00,2015-01-15 17:40:52 +00:00,6,1.39,-74.0069046,40.7438736,-73.98820496,40.74523544,7,1,9.8
2,2015-01-15 17:33:28 +00:00,2015-01-15 17:37:21 +00:00,1,0.29,-74.00440216,40.74230576,-74.00790405,40.74038315,4,0,5.8
2,2015-01-15 17:33:28 +00:00,2015-01-15 17:52:24 +00:00,1,4.35,-73.98864746,40.76915359,-73.99835205,40.72608185,17,3.6,22.4
2,2015-01-15 17:33:28 +00:00,2015-01-15 17:37:43 +00:00,1,0.85,-73.9502182,40.77989197,-73.95956421,40.77421188,5,0,6.8
2,2015-01-15 17:33:29 +00:00,2015-01-15 17:38:02 +00:00,1,0.64,-73.97742462,40.75194168,-73.97476959,40.7461319,5,0,6.8
2,2015-01-15 17:33:29 +00:00,2015-01-15 18:26:56 +00:00,1,17.72,-73.78838348,40.64731216,-73.98574066,40.75050735,52,0,58.13
2,2015-01-15 17:33:29 +00:00,2015-01-15 17:45:40 +00:00,1,1.89,-73.95391846,40.7427063,-73.92218781,40.74018097,10,3,14.8
2,2015-01-15 21:10:36 +00:00,2015-01-15 21:28:43 +00:00,1,3.83,-73.99171448,40.74438095,-73.95330048,40.78536606,15,3,19.3
2,2015-01-15 21:10:37 +00:00,2015-01-15 21:27:03 +00:00,1,2.47,-73.97627258,40.7515564,-73.98722076,40.77098465,12,2.5,15.8
2,2015-01-15 21:10:37 +00:00,2015-01-15 21:22:28 +00:00,1,2.09,-73.98549652,40.7444191,-73.99432373,40.76499939,10.5,0,11.8
2,2015-01-15 21:10:37 +00:00,2015-01-15 21:17:34 +00:00,1,2.26,-73.9743042,40.75116348,-73.95373535,40.77962875,8.5,1.2,11
2,2015-01-15 21:10:37 +00:00,2015-01-15 21:20:20 +00:00,2,1.51,-73.97651672,40.75186539,-73.97351837,40.76483917,8.5,2.25,12.05
2,2015-01-15 21:10:37 +00:00,2015-01-15 21:25:49 +00:00,1,3.53,-73.99886322,40.76114655,-73.95304871,40.76998138,13.5,2.8,17.6
2,2015-01-15 21:10:37 +00:00,2015-01-15 21:24:26 +00:00,1,5.56,-73.95308685,40.78285599,-73.99068451,40.72446823,17.5,3.6,22.4
2,2015-01-15 21:10:38 +00:00,2015-01-15 21:31:03 +00:00,1,4.66,-73.95166016,40.80466843,-73.97516632,40.75024033,17.5,0,18.8
2,2015-01-15 21:10:38 +00:00,2015-01-15 21:23:52 +00:00,5,2.43,-73.98079681,40.75067902,-73.97689056,40.7775383,11,1.1,13.4
2,2015-01-15 21:10:38 +00:00,2015-01-15 21:21:41 +00:00,5,2.44,-73.96634674,40.76145172,-73.97150421,40.78623581,10.5,2.2,14
2,2015-01-15 21:10:38 +00:00,2015-01-15 21:28:15 +00:00,1,2.42,-74.00352478,40.73205948,-73.9836731,40.75890732,12.5,2.6,16.4
2,2015-01-15 21:10:38 +00:00,2015-01-15 21:16:37 +00:00,3,1.91,-73.98225403,40.77475739,-73.97155762,40.79708862,7.5,1.6,10.4
2,2015-01-15 21:10:39 +00:00,2015-01-15 21:31:31 +00:00,2,4.05,-73.97431946,40.76236343,-73.98305511,40.72135162,17,5.25,23.55
2,2015-01-15 21:10:39 +00:00,2015-01-15 21:23:30 +00:00,1,3.92,-73.9789505,40.78505707,-74.00748444,40.74076843,14,1.5,16.8
2,2015-01-15 21:10:39 +00:00,2015-01-15 21:28:56 +00:00,3,5.29,-73.95498657,40.74510193,-73.99500275,40.71974182,19,0,20.3
2,2015-01-15 21:10:39 +00:00,2015-01-15 21:25:53 +00:00,5,4.4,-73.99243164,40.72401047,-73.96074677,40.76076126,16.5,0,17.8
2,2015-01-15 21:10:39 +00:00,2015-01-15 21:19:31 +00:00,1,2.14,-73.96192169,40.77093506,-73.9835968,40.7820015,9,0,10.3
2,2015-01-15 21:10:40 +00:00,2015-01-15 21:25:47 +00:00,1,3.5,-73.96772766,40.75588989,-73.97760773,40.78728104,14,2.7,18
2,2015-01-15 21:10:40 +00:00,2015-01-15 21:14:41 +00:00,2,0.69,-73.95696259,40.77428055,-73.94817352,40.77217102,5,0,6.3
2,2015-01-15 21:10:40 +00:00,2015-01-15 21:27:11 +00:00,1,3.4,-73.99375153,40.72099686,-73.96530151,40.76334381,14,0,15.3
2,2015-01-15 21:10:41 +00:00,2015-01-15 21:22:27 +00:00,1,1.53,-73.98079681,40.7594986,-73.96102142,40.76420593,9,2.38,12.68
2,2015-01-15 17:33:29 +00:00,2015-01-15 17:36:31 +00:00,3,0.69,-73.97415161,40.78384399,-73.98053741,40.77515793,4.5,0,6.3
2,2015-01-15 17:33:29 +00:00,2015-01-15 17:50:11 +00:00,1,2.89,-73.95998383,40.78236389,-73.98614502,40.76228714,13,3.5,18.3
2,2015-01-15 17:33:29 +00:00,2015-01-15 17:43:44 +00:00,1,1.45,-73.98078918,40.72982025,-73.99432373,40.74191284,8.5,2,12.3
2,2015-01-15 17:33:30 +00:00,2015-01-15 17:38:44 +00:00,2,1.23,-73.94625854,40.77865982,-73.9536438,40.76654816,6,1.4,9.2
2,2015-01-15 10:01:00 +00:00,2015-01-15 10:12:52 +00:00,1,4.05,-73.98326874,40.74149323,-74.00481415,40.7071991,14,1.2,16
2,2015-01-15 10:01:00 +00:00,2015-01-15 10:07:25 +00:00,5,0.58,-73.99041748,40.755867,-73.981987,40.75367355,6,1.8,8.6
2,2015-01-15 10:01:00 +00:00,2015-01-15 10:05:20 +00:00,1,1.28,-73.97115326,40.76397324,-73.96157837,40.7794838,5.5,1.38,7.68
2,2015-01-15 10:01:00 +00:00,2015-01-15 10:14:53 +00:00,3,1.3,-73.99406433,40.75120544,-73.97782898,40.75601196,9.5,2,12.3
2,2015-01-15 10:01:00 +00:00,2015-01-15 10:10:59 +00:00,1,0.58,-73.99811554,40.75611496,-73.98905182,40.75366592,7.5,1,9.3
2,2015-01-15 10:01:01 +00:00,2015-01-15 10:06:42 +00:00,1,1.4,-73.9679184,40.7513504,-73.95597839,40.76794052,6.5,1.3,8.6
2,2015-01-15 10:01:01 +00:00,2015-01-15 10:08:46 +00:00,1,1,-73.97524261,40.7522316,-73.96603394,40.76036835,7,1,8.8
2,2015-01-15 10:01:01 +00:00,2015-01-15 10:16:21 +00:00,6,2.76,-73.97898865,40.75470734,-74.00343323,40.72339249,12,1.5,14.3
2,2015-01-15 10:01:02 +00:00,2015-01-15 10:13:01 +00:00,2,2.68,-74.00189972,40.71506119,-74.00788879,40.74786377,11.5,1.5,13.8
2,2015-01-15 10:01:02 +00:00,2015-01-15 10:33:34 +00:00,1,11.71,-73.97158813,40.74988174,-73.86466217,40.7702179,37,8.47,51.6
2,2015-01-15 10:01:02 +00:00,2015-01-15 10:10:56 +00:00,5,1.19,-73.9812851,40.73320389,-73.98521423,40.74489212,8,1.6,10.4
2,2015-01-15 10:01:02 +00:00,2015-01-15 10:19:28 +00:00,1,2.36,-73.98677063,40.74529648,-73.96316528,40.76644516,13.5,2.7,17
2,2015-01-15 10:01:02 +00:00,2015-01-15 10:09:20 +00:00,3,0.6,-73.97657013,40.75559616,-73.97315216,40.76145554,6.5,0,7.3
2,2015-01-15 10:01:04 +00:00,2015-01-15 10:13:32 +00:00,2,2.39,-73.98914337,40.72137833,-73.96851349,40.75239182,10.5,0,11.3
2,2015-01-15 10:01:04 +00:00,2015-01-15 10:03:10 +00:00,1,0.24,-73.9563446,40.7783432,-73.95970917,40.77874374,3.5,0,4.3
2,2015-01-15 10:01:04 +00:00,2015-01-15 10:08:00 +00:00,2,0.94,-73.99549866,40.73337173,-74.00045013,40.72501373,6,1,7.8
2,2015-01-15 10:01:04 +00:00,2015-01-15 10:11:21 +00:00,1,1.61,-73.98699188,40.76037979,-74.0044632,40.74615097,8.5,1.7,11
2,2015-01-15 10:01:04 +00:00,2015-01-15 10:07:49 +00:00,1,0.83,-73.9910965,40.76606369,-73.98742676,40.75777054,6.5,0,7.3
2,2015-01-15 10:01:04 +00:00,2015-01-15 10:27:18 +00:00,1,4.05,-74.01291656,40.70236588,-73.99446869,40.74588776,19.5,0,20.3
2,2015-01-15 10:01:04 +00:00,2015-01-15 10:06:03 +00:00,1,0.76,-73.95484924,40.77363586,-73.95534515,40.76579666,5.5,1.25,7.55
2,2015-01-15 10:01:05 +00:00,2015-01-15 10:45:54 +00:00,1,11.82,-73.8707428,40.77357101,-73.97586823,40.75741959,40,9.23,55.36
1,2015-01-15 20:33:47 +00:00,2015-01-15 20:40:46 +00:00,1,1.2,-73.98122406,40.74158478,-73.97077179,40.75579834,6.5,0,7.8
1,2015-01-15 20:33:47 +00:00,2015-01-15 20:49:05 +00:00,1,3.4,-73.98991394,40.75235367,-73.97441101,40.7917366,13.5,2.95,17.75
1,2015-01-15 20:33:47 +00:00,2015-01-15 20:37:13 +00:00,1,0.4,-73.98207092,40.77882767,-73.98197174,40.77207184,4.5,1.15,6.95
1,2015-01-15 20:33:47 +00:00,2015-01-15 20:37:07 +00:00,1,0.6,-73.97550964,40.76519394,-73.96826935,40.76789856,4.5,1.45,7.25
1,2015-01-15 20:33:48 +00:00,2015-01-15 20:48:50 +00:00,2,3.2,-73.99764252,40.72115326,-73.9573822,40.72019958,13.5,2.95,17.75
1,2015-01-15 20:33:48 +00:00,2015-01-15 20:40:06 +00:00,1,1.2,-74.00778198,40.71517181,-74.00130463,40.73144913,6.5,0,7.8
1,2015-01-15 20:33:48 +00:00,2015-01-15 20:41:06 +00:00,1,1,-73.96476746,40.76939774,-73.95948029,40.76036072,6.5,1.5,9.3
1,2015-01-15 20:33:49 +00:00,2015-01-15 21:05:48 +00:00,1,20.6,-73.78197479,40.64450836,-73.96182251,40.76280975,52,9,67.13
1,2015-01-15 20:33:49 +00:00,2015-01-15 21:05:41 +00:00,1,9.2,-73.95153809,40.82520676,-73.98864746,40.72728348,29.5,0,30.8
1,2015-01-15 20:33:49 +00:00,2015-01-15 20:42:23 +00:00,2,1.9,-73.99797058,40.76173019,-73.98005676,40.7763443,9,2.55,12.85
1,2015-01-15 20:33:49 +00:00,2015-01-15 20:55:27 +00:00,1,4.9,-73.98365021,40.7259903,-73.93624115,40.68497467,19,4.05,24.35
1,2015-01-15 20:33:50 +00:00,2015-01-15 20:39:58 +00:00,1,1.3,-73.98223114,40.72777939,-73.97784424,40.71273804,7,1.65,9.95
1,2015-01-15 20:33:50 +00:00,2015-01-15 20:49:18 +00:00,1,3.5,-74.01039124,40.71272659,-73.96466827,40.71221924,14.5,4.7,20.5
1,2015-01-15 19:13:01 +00:00,2015-01-15 19:24:31 +00:00,1,2.3,-73.96606445,40.80471802,-73.95640564,40.78384781,10.5,2,13.3
